target_system	training_system	d_lower	d_upper	score_w	score_w_std	score	score_std
RIKEN	RIKEN	0.0000	1.0000	0.5994	0.0343	0.5991	0.0344
RIKEN	RIKEN	0.0000	2.0000	0.6399	0.0248	0.6399	0.0246
RIKEN	RIKEN	0.0000	4.0000	0.7074	0.0155	0.7073	0.0152
RIKEN	RIKEN	0.0000	8.0000	0.7829	0.0143	0.7830	0.0140
RIKEN	RIKEN	0.0000	16.0000	0.8261	0.0125	0.8261	0.0120
RIKEN	RIKEN	0.0000	32.0000	0.8264	0.0126	0.8265	0.0121
RIKEN	RIKEN	0.0000	64.0000	0.8264	0.0126	0.8265	0.0121
RIKEN	RIKEN	0.0000	inf	0.8264	0.0126	0.8265	0.0121
RIKEN	RIKEN	1.0000	1.0000	0.5994	0.0343	0.5991	0.0344
RIKEN	RIKEN	1.0000	2.0000	0.6399	0.0248	0.6399	0.0246
RIKEN	RIKEN	1.0000	4.0000	0.7074	0.0155	0.7073	0.0152
RIKEN	RIKEN	1.0000	8.0000	0.7829	0.0143	0.7830	0.0140
RIKEN	RIKEN	1.0000	16.0000	0.8261	0.0125	0.8261	0.0120
RIKEN	RIKEN	1.0000	32.0000	0.8264	0.0126	0.8265	0.0121
RIKEN	RIKEN	1.0000	64.0000	0.8264	0.0126	0.8265	0.0121
RIKEN	RIKEN	1.0000	inf	0.8264	0.0126	0.8265	0.0121
RIKEN	RIKEN	3.0000	4.0000	0.7846	0.0185	0.7842	0.0183
RIKEN	RIKEN	3.0000	8.0000	0.8472	0.0144	0.8474	0.0141
RIKEN	RIKEN	3.0000	16.0000	0.8826	0.0117	0.8827	0.0110
RIKEN	RIKEN	3.0000	32.0000	0.8828	0.0118	0.8830	0.0111
RIKEN	RIKEN	3.0000	64.0000	0.8828	0.0118	0.8830	0.0111
RIKEN	RIKEN	3.0000	inf	0.8828	0.0118	0.8830	0.0111
RIKEN	RIKEN	5.0000	8.0000	0.8879	0.0144	0.8883	0.0141
RIKEN	RIKEN	5.0000	16.0000	0.9179	0.0113	0.9182	0.0104
RIKEN	RIKEN	5.0000	32.0000	0.9182	0.0115	0.9184	0.0105
RIKEN	RIKEN	5.0000	64.0000	0.9182	0.0115	0.9184	0.0105
RIKEN	RIKEN	5.0000	inf	0.9182	0.0115	0.9184	0.0105
RIKEN	RIKEN	7.0000	8.0000	0.9168	0.0117	0.9173	0.0110
RIKEN	RIKEN	7.0000	16.0000	0.9416	0.0109	0.9420	0.0099
RIKEN	RIKEN	7.0000	32.0000	0.9418	0.0114	0.9422	0.0102
RIKEN	RIKEN	7.0000	64.0000	0.9418	0.0114	0.9422	0.0102
RIKEN	RIKEN	7.0000	inf	0.9418	0.0114	0.9422	0.0102
RIKEN	RIKEN	9.0000	16.0000	0.9555	0.0116	0.9558	0.0109
RIKEN	RIKEN	9.0000	32.0000	0.9556	0.0123	0.9560	0.0114
RIKEN	RIKEN	9.0000	64.0000	0.9556	0.0123	0.9560	0.0114
RIKEN	RIKEN	9.0000	inf	0.9556	0.0123	0.9560	0.0114
RIKEN	RIKEN	11.0000	16.0000	0.9673	0.0074	0.9678	0.0097
RIKEN	RIKEN	11.0000	32.0000	0.9673	0.0085	0.9679	0.0103
RIKEN	RIKEN	11.0000	64.0000	0.9673	0.0085	0.9679	0.0103
RIKEN	RIKEN	11.0000	inf	0.9673	0.0085	0.9679	0.0103
RIKEN	RIKEN	13.0000	16.0000	0.9676	0.0111	0.9681	0.0123
RIKEN	RIKEN	13.0000	32.0000	0.9676	0.0125	0.9681	0.0129
RIKEN	RIKEN	13.0000	64.0000	0.9676	0.0125	0.9681	0.0129
RIKEN	RIKEN	13.0000	inf	0.9676	0.0125	0.9681	0.0129
